"Cocunut";"AGE";"YEARS_WITH_BANK";"MARTIAL_STATUS";"EDUCATION";"EMPLOYMENT";"GENDER";"CUST_INCOME";"CURRENT_ADDRESS_DATE";"CURRENT_JOB_DATE";"CURRENT_WITH_BANK_DATE";"CURRENT_BALANCE_EUR"
80249;52;12;"M";"BCR";"SFE";"M";230,7692308;1970-01-01;2013-04-11;2004-12-27;2307,692308
80250;51;7;"M";"HGH";"STE";"F";230,1268462;1993-05-02;2011-03-08;2010-03-08;3082,5
80251;68;10;"M";"BCR";"RET";"F";200,8036923;2013-06-01;9999-10-01;2007-05-28;3517,211538
80252;69;11;"W";"HGH";"RET";"F";240,1501538;1998-12-04;9999-10-01;2005-08-05;3280,096154
80253;33;2;"M";"HGH";"PVE";"M";281,3307692;1999-01-01;2014-02-10;2014-10-20;2307,692308
80254;29;4;"M";"BCR";"PVE";"F";242,5307692;2013-06-01;2014-10-15;2012-11-23;4615,384615
80255;68;6;"W";"HGH";"RET";"F";527,8692308;1949-03-24;9999-10-01;2011-01-18;513,75
80256;42;10;"S";"BCR";"STE";"M";387,4579231;2014-06-07;2006-09-01;2007-06-04;1000
80257;70;12;"M";"BCR";"RET";"M";520,6973846;1980-01-01;9999-10-01;2005-06-28;1659,807692
80258;68;1;"M";"BCR";"RET";"M";255,1435385;1990-01-01;9999-10-01;2016-03-11;4742,307692
80259;31;6;"M";"HGH";"PVE";"M";530,6763846;1992-01-01;2014-02-01;2011-01-28;7692,307692
80260;54;12;"M";"BCR";"STE";"F";445,9163846;1999-03-02;2002-04-25;2005-05-23;1281,084308
80261;42;9;"M";"BCR";"PVE";"M";237,1230769;1988-11-01;2007-06-15;2007-07-27;406,5966154
80262;70;12;"D";"HGH";"RET";"M";272,4759231;2012-05-01;9999-10-01;2005-02-18;790,3846154
80263;40;4;"M";"HGH";"PVE";"M";179,9846154;2008-10-01;2014-10-01;2013-03-01;3692,307692
80264;38;0;"*noval*";"HGH";"PVE";"F";162,5165385;1979-02-23;2006-09-01;2016-10-05;2307,692308
80265;51;12;"M";"HGH";"STE";"M";239,6307692;1966-11-29;2013-11-04;2004-10-09;4615,384615
80266;48;2;"M";"HGH";"PVE";"F";307,6923077;1987-01-01;2007-03-26;2014-12-06;277,1492308
80267;60;0;"M";"SEC";"RET";"F";184,6153846;1980-01-01;2001-12-24;2016-10-06;180,345
80268;67;9;"M";"HGH";"RET";"F";389,578;2002-08-01;1993-04-05;2008-01-17;3675,288462
80269;48;12;"M";"SEC";"PVE";"M";310,8510769;1999-11-17;1997-06-01;2005-04-18;2307,692308
80270;41;13;"M";"HGH";"OTH";"F";1024,551308;2004-12-07;9999-10-01;2003-09-10;5076,923077
80271;36;10;"M";"BCR";"STE";"F";488,8138462;2013-09-01;2014-08-13;2006-12-12;4615,384615
80272;26;4;"S";"HGH";"STE";"F";258,8908462;1991-10-31;2011-10-24;2012-12-26;1897,726615
80273;56;11;"M";"HGH";"STE";"M";273,5692308;2015-01-15;1989-08-09;2005-07-19;4615,384615
80274;67;10;"D";"BCR";"RET";"F";272,3944615;1992-01-01;9999-10-01;2007-04-20;987,9807692
80275;53;13;"M";"HGH";"PVE";"M";177,0923077;1981-01-01;2006-04-03;2004-02-28;603,3655385
80276;34;7;"M";"HGH";"PVE";"M";254,7002308;2013-01-01;2011-01-10;2009-09-03;7493,408923
80277;33;2;"S";"HGH";"PVE";"M";306,7846154;1987-06-30;2012-10-01;2014-11-15;721,4640769
80278;43;11;"M";"HGH";"PVE";"F";397,8846154;2007-09-01;2011-11-01;2005-07-09;1687,249231
80279;44;3;"M";"BCR";"PVE";"F";407,6923077;2010-01-01;2003-12-01;2013-11-26;467,2713846
80280;38;1;"M";"HGH";"PVE";"F";467,7;1979-09-13;2015-07-01;2015-07-21;2307,692308
80281;34;7;"M";"HGH";"PVE";"M";428,5846154;2010-11-06;2006-03-06;2010-07-01;2076,923077
80282;27;5;"S";"HGH";"PVE";"M";283,8461538;2013-02-20;2014-12-01;2011-12-29;8326,009846
80283;54;11;"D";"BCR";"STE";"M";403,8461538;1996-09-01;1983-07-01;2005-08-03;245,5361538
80284;50;2;"M";"HGH";"PVE";"M";493,0061538;2005-06-01;2012-05-21;2014-10-01;4615,384615
80285;29;4;"S";"HGH";"PVE";"M";233;2001-01-01;2012-08-01;2013-06-21;4615,384615
80286;40;0;"M";"HGH";"PVE";"M";343,4930769;1977-04-09;9999-10-01;2016-10-04;2307,692308
80287;43;9;"M";"HGH";"PVE";"F";196,4066154;1993-05-01;2009-05-29;2008-01-23;2077,957
80288;68;1;"M";"HGH";"RET";"M";405,1273077;2005-02-24;9999-10-01;2015-07-13;5366,711538
80289;38;14;"S";"HGH";"PVE";"M";165,7626154;1997-09-27;2016-09-08;2003-03-07;2434,613615
80290;62;5;"M";"HGH";"STE";"F";266,6880769;1987-05-01;2014-12-01;2011-12-28;3063,507308
80291;51;2;"M";"HGH";"PVE";"F";181,4692308;2004-01-01;2004-01-01;2015-01-14;613,4954615
80292;44;14;"S";"BCR";"PVE";"F";1216,539385;1982-02-01;2003-03-10;2003-03-21;1461,538462
80293;38;4;"M";"HGH";"PVE";"M";268,0453077;1993-05-01;2013-01-01;2012-11-15;2307,692308
80294;27;0;"S";"HGH";"PVE";"M";340,5796923;2007-01-01;2014-01-15;2016-10-06;7692,307692
80295;47;9;"S";"HGH";"SFE";"F";161,3307692;1999-05-01;2008-01-01;2008-01-18;3895,381692
80296;64;0;"M";"HGH";"RET";"F";205,4821538;2000-01-01;9999-10-01;2016-10-07;855,2656923
80297;49;11;"M";"BCR";"STE";"F";278,2859231;2008-02-01;2013-09-03;2005-12-21;4615,384615
80298;44;1;"M";"HGH";"SFE";"M";171,2615385;1973-09-14;2009-08-28;2016-06-29;4615,384615
80299;50;12;"M";"BCR";"STE";"M";388,1092308;2011-01-18;2001-09-03;2004-07-28;876,4220769
80300;57;12;"M";"HGH";"STE";"F";262,6698462;2003-09-03;1995-07-01;2004-07-21;2307,692308
80301;43;4;"S";"HGH";"PVE";"F";398,1461538;2011-05-01;2011-02-22;2013-01-31;553,2692308
80302;64;12;"M";"HGH";"RET";"M";256,0461538;1987-11-01;9999-10-01;2004-09-16;5366,711538
80303;28;1;"S";"BCR";"PVE";"M";384,6153846;1989-02-21;2014-01-01;2016-06-21;237,6130769
80304;51;10;"D";"PHD";"STE";"F";911,9;1993-01-01;2013-04-15;2007-02-09;7692,307692
80305;57;11;"W";"PRS";"STE";"F";242,9065385;1991-01-07;1986-11-24;2006-06-12;1900,044615
80306;46;11;"M";"HGH";"PVE";"M";633,1532308;1971-08-10;2010-11-01;2006-03-27;2307,692308
80307;64;11;"M";"HGH";"RET";"M";212,6621538;1958-07-01;9999-10-01;2006-05-09;3477,692308
80308;38;5;"M";"HGH";"PVE";"F";316,9230769;2007-11-22;2010-01-01;2012-06-14;308,9920769
80309;48;12;"M";"HGH";"PVE";"M";341,9384615;1975-06-01;1997-08-01;2005-04-13;3909,936769
80310;27;2;"S";"HGH";"PVE";"M";418,8;2013-05-01;2015-04-01;2015-03-24;1185,576923
80311;36;8;"S";"BCR";"STE";"F";598,682;2010-01-01;2013-08-01;2009-05-22;4615,384615
80312;35;11;"S";"HGH";"PVE";"M";380,6076923;2000-03-10;2009-04-01;2005-07-26;6923,076923
80313;60;0;"M";"HGH";"PVE";"M";269,2307692;1970-10-01;2005-03-01;2016-10-08;270,5255385
80314;72;5;"M";"HGH";"RET";"M";212,5196923;2009-01-01;9999-10-01;2012-04-27;1580,769231
80315;40;4;"M";"HGH";"PVE";"M";233,3307692;1977-05-07;2012-10-01;2012-10-23;6153,846154
80316;37;9;"S";"BCR";"PVE";"M";382,8461538;1983-01-01;2007-11-01;2007-12-03;4615,384615
80317;38;9;"S";"HGH";"STE";"M";417,8103846;2005-01-21;2003-02-01;2007-10-08;5757,319538
80318;29;9;"M";"HGH";"PVE";"F";246,9230769;2010-01-01;2007-07-02;2007-08-06;5694,907923
80319;59;2;"M";"HGH";"SFE";"M";168,7538462;1958-10-08;9999-10-01;2014-12-10;2307,692308
80320;51;13;"M";"HGH";"STE";"F";347,4923077;1987-06-01;1985-10-04;2003-10-16;1314,633154
80321;35;0;"M";"BCR";"PVE";"F";307,6923077;2004-01-01;2014-07-01;2016-10-06;475,3846154
80322;50;4;"M";"HGH";"STE";"M";431,2366923;1991-11-17;2002-11-01;2013-03-29;2307,692308
80323;38;13;"S";"BCR";"STE";"F";401,2771538;1993-05-01;2008-11-10;2003-11-11;4615,384615
80324;58;0;"M";"HGH";"RET";"F";305,3846154;1985-06-01;2001-12-25;2016-10-07;233,7228462
80325;65;2;"M";"HGH";"RET";"F";279,2587692;2008-01-01;1999-11-09;2014-08-22;641,464
80326;39;11;"M";"HGH";"PVE";"F";448,3992308;1978-03-07;2013-11-01;2005-10-11;4615,384615
80327;33;6;"M";"BCR";"STE";"M";471,0692308;1992-06-01;2010-10-12;2010-10-14;3946,153846
80328;66;10;"M";"HGH";"RET";"F";188,8052308;1980-02-10;9999-10-01;2006-09-06;1817,884615
80329;62;10;"M";"HGH";"RET";"M";234,1863846;1987-08-15;9999-10-01;2006-07-07;2307,692308
80330;43;0;"M";"HGH";"STE";"F";284,6153846;1994-03-15;2000-09-21;2016-10-06;372,7807692
80331;70;3;"M";"HGH";"RET";"M";210,863;2000-01-01;9999-10-01;2013-08-16;2213,076923
80332;44;10;"M";"HGH";"PVE";"F";541,1793077;2009-10-13;2006-10-01;2006-10-02;538,4615385
80333;23;3;"S";"HGH";"PVE";"M";284,4414615;1994-08-05;2014-09-01;2013-11-18;4615,384615
80334;54;12;"M";"HGH";"PVE";"M";295,5230769;1994-04-10;2014-02-01;2004-10-14;1372,107692
80335;29;5;"S";"HGH";"PVE";"F";171,5301538;2009-12-23;2011-06-01;2012-05-28;2335,623692
80336;46;9;"M";"BCR";"STE";"F";558,1461538;2014-01-01;2008-10-15;2008-06-25;572,6782308
80337;62;12;"M";"HGH";"RET";"M";307,5584615;1975-08-15;9999-10-01;2004-11-18;1738,846154
80338;36;12;"S";"HGH";"PVE";"M";174,3589231;1981-07-02;2011-11-01;2005-03-14;1153,846154
80339;29;4;"S";"HGH";"PVE";"M";166,7076923;1988-02-20;2009-07-22;2012-11-01;1037,155
80340;67;0;"M";"HGH";"RET";"F";211,5027692;1975-12-05;9999-10-01;2016-10-03;0
80341;37;10;"M";"HGH";"STE";"F";304,2887692;1999-07-31;2004-03-01;2006-10-21;4829,085692
80342;66;5;"M";"HGH";"RET";"M";334,1738462;2004-09-27;9999-10-01;2011-07-25;5216,538462
80343;69;15;"W";"BCR";"RET";"F";326,8226154;2005-07-07;9999-10-01;2002-02-22;869,4230769
80344;46;11;"M";"HGH";"STE";"M";408,281;1996-05-20;2002-11-18;2006-02-27;2307,692308
80345;35;1;"M";"BCR";"PVE";"F";274,5923077;2014-01-01;2015-09-21;2016-02-09;2307,692308
80346;33;5;"M";"HGH";"PVE";"F";207;2010-01-01;2012-10-05;2011-11-04;2307,692308
80347;65;11;"M";"HGH";"RET";"M";200,9605385;1963-04-16;9999-10-01;2005-11-02;4189,038462
80348;39;11;"M";"BCR";"STE";"M";766,3384615;1978-07-11;2005-08-01;2005-10-11;2307,692308
80349;52;2;"M";"HGH";"PVE";"F";196,441;2005-03-01;2008-09-16;2014-12-19;161,5384615
80350;66;11;"M";"HGH";"RET";"F";216,5367692;2008-10-21;9999-10-01;2005-07-11;238,0016154
80351;57;8;"M";"HGH";"PVE";"F";176,9230769;1998-01-01;2013-08-01;2008-12-23;1561,331154
80352;69;12;"W";"HGH";"RET";"F";716,7288462;2008-06-01;9999-10-01;2005-03-22;5370,663462
80353;59;4;"W";"HGH";"RET";"F";423,0769231;1986-01-01;2000-05-15;2013-06-20;261,3823077
80354;45;13;"S";"BCR";"PVE";"F";1922,676923;2001-07-13;2002-05-19;2003-07-10;2307,692308
80355;43;10;"M";"HGH";"PVE";"F";230,7692308;1994-01-01;2016-09-01;2007-01-09;309,7447692
80356;37;10;"D";"BCR";"PVE";"F";231,1283846;2008-05-01;2008-09-20;2007-04-18;2307,692308
80357;41;13;"M";"HGH";"PVE";"M";661,8076923;2006-05-07;2016-01-01;2004-02-23;2307,692308
80358;40;14;"M";"HGH";"PVE";"M";186,9230769;2012-02-01;2002-02-15;2003-03-14;632,3076923
80359;40;11;"M";"BCR";"PVE";"M";1992,530769;1996-10-01;2005-11-01;2005-12-08;15384,61538
80360;38;0;"M";"BCR";"STE";"F";382,2261538;2005-01-01;2008-10-24;2016-10-06;2307,692308
80361;70;15;"M";"HGH";"RET";"M";921,9923077;1980-01-01;9999-10-01;2001-10-19;790,3846154
80362;49;13;"M";"HGH";"PVE";"M";431,7230769;1968-06-26;2005-07-01;2004-05-27;801,6266923
80363;65;11;"M";"BCR";"RET";"M";331,9747692;2010-10-19;9999-10-01;2005-08-05;5366,711538
80364;54;11;"M";"HGH";"PVE";"F";451,0786154;1987-05-29;2006-06-07;2005-07-20;1632,847154
80365;33;0;"M";"HGH";"STE";"M";307,0338462;1984-07-07;2012-12-01;2016-09-15;2085,884615
80366;55;1;"M";"HGH";"SFE";"M";462,2307692;1986-01-01;2008-02-03;2015-12-21;2397,941154
80367;53;10;"M";"BCR";"STE";"F";309,4461538;2002-12-31;1986-07-09;2007-03-02;2475,295538
80368;29;7;"S";"BCR";"PVE";"F";461,6267692;1988-06-20;2015-02-01;2009-09-07;6616,986846
80369;60;0;"M";"HGH";"STE";"M";323,0769231;1970-10-15;2005-09-01;2016-10-06;237,6130769
80370;37;11;"M";"HGH";"PVE";"F";371,2012308;1980-11-10;2005-09-18;2005-08-08;1291,789769
80371;47;11;"M";"BCR";"STE";"M";458,0384615;1970-07-22;2003-04-14;2005-09-15;2307,692308
80372;50;12;"M";"HGH";"STE";"F";193,8507692;1984-04-10;1988-05-01;2005-05-23;2307,692308
80373;42;10;"M";"HGH";"PVE";"F";168,3584615;2000-01-01;2006-06-06;2006-12-01;2307,692308
80374;69;0;"D";"HGH";"RET";"F";187,1591538;2002-01-01;9999-10-01;2016-10-06;1699,326923
80375;62;0;"M";"BCR";"RET";"F";269,2307692;2006-10-10;2001-12-25;2016-10-07;396,0746154
80376;62;10;"M";"BCR";"RET";"M";471,9955385;1999-12-01;9999-10-01;2006-11-08;637,0520769
80377;27;2;"S";"HGH";"PVE";"M";194,6153846;2001-12-31;2014-02-01;2014-10-24;2307,692308
80378;63;13;"W";"HGH";"RET";"F";231,9630769;1986-06-01;9999-10-01;2004-01-08;382,2311538
80379;54;11;"W";"HGH";"STE";"M";220,8521538;1965-12-31;1987-03-02;2005-09-01;6538,461538
80380;45;3;"M";"HGH";"PVE";"M";366,6160769;2012-01-01;2015-05-12;2013-12-19;475,1153846
80381;37;10;"M";"HGH";"PVE";"M";527,7856923;1982-01-01;2006-10-01;2006-10-02;1153,846154
80382;30;9;"S";"HGH";"PVE";"F";605,3783077;2012-01-01;2010-01-01;2008-02-28;7692,307692
80383;57;0;"M";"HGH";"STE";"M";951,0938462;2005-05-01;1982-02-24;2016-10-06;790,3846154
80384;71;7;"S";"HGH";"RET";"M";213,6553846;1946-11-23;9999-10-01;2010-03-29;2213,076923
80385;29;7;"S";"HGH";"PVE";"M";502,8769231;2003-08-05;2009-11-01;2009-11-27;7449,587769
80386;46;11;"M";"HGH";"STE";"M";321,0473077;2003-06-01;1996-06-01;2005-07-08;3612,441615
80387;28;11;"S";"BCR";"PVE";"F";441,6346923;2013-01-01;2015-02-01;2006-03-29;961,5384615
80388;54;12;"W";"HGH";"PVE";"F";417,0230769;1970-07-01;1984-07-17;2005-07-01;2970,354615
80389;62;11;"M";"HGH";"RET";"F";319,7172308;1998-09-10;9999-10-01;2005-07-20;1998,284385
80390;59;2;"W";"HGH";"STE";"M";749,9824615;1989-05-01;1989-06-26;2014-08-28;7692,307692
80391;61;3;"M";"HGH";"RET";"F";154,3569231;2004-12-12;9999-10-01;2014-02-17;1185,576923
80392;67;13;"M";"BCR";"RET";"M";283,4520769;2005-04-22;9999-10-01;2004-03-16;1975,961538
80393;60;3;"M";"MAS";"RET";"M";628,9213077;2003-01-01;9999-10-01;2013-08-27;5680,764923
80394;48;0;"M";"PRS";"PVE";"F";333,9282308;1994-03-20;2015-06-22;2016-10-06;4615,384615
80395;46;1;"M";"HGH";"STE";"F";309,0153846;2015-01-01;1990-06-26;2016-05-30;0
80396;55;15;"M";"HGH";"PVE";"F";767,6354615;1984-05-13;2002-04-16;2002-04-22;4769,230769
80397;53;2;"M";"HGH";"STE";"M";296,2153846;1964-10-18;1995-06-01;2015-06-06;1402,275308
80398;28;1;"M";"PRS";"PVE";"M";327,9767692;2014-01-01;2016-04-01;2016-06-02;2307,692308
80399;46;0;"M";"HGH";"PVE";"F";189,1769231;1991-09-04;9999-10-01;2016-10-04;4615,384615
80400;63;13;"M";"BCR";"STE";"M";1453,092308;2004-07-30;2011-09-16;2004-06-05;4615,384615
80401;48;11;"M";"PRS";"PVE";"F";192,3076923;2012-12-31;2015-07-06;2005-08-08;2307,692308
80402;69;0;"S";"HGH";"RET";"F";223,8076923;1948-07-16;9999-10-01;2016-10-06;4939,903846
80403;57;11;"S";"BCR";"STE";"F";682,3128462;2004-01-01;2006-05-08;2006-03-22;2307,692308
80404;47;2;"M";"HGH";"PVE";"M";306,9384615;1986-01-01;2014-10-16;2014-10-10;2307,692308
80405;63;11;"M";"BCR";"RET";"F";156,2719231;1986-01-01;9999-10-01;2005-11-07;3025,592308
80406;47;11;"M";"HGH";"PVE";"F";230,7692308;1983-04-11;2014-01-01;2005-12-06;2307,692308
80407;65;11;"M";"BCR";"STE";"F";420,5427692;1980-01-01;1997-06-18;2005-10-04;1756,276231
80408;62;12;"M";"HGH";"RET";"M";205,7157692;1987-01-01;9999-10-01;2005-03-16;2307,692308
80409;25;1;"M";"HGH";"PVE";"M";212,0507692;1992-02-28;2011-09-01;2016-06-10;390,9800769
80410;41;0;"M";"HGH";"STE";"M";315,3846154;2008-01-01;2003-01-01;2016-10-06;348,5361538
80411;52;0;"M";"HGH";"STE";"M";768,1384615;1965-10-23;9999-10-01;2016-10-12;2307,692308
80412;40;13;"M";"BCR";"PVE";"M";221,8296923;1977-04-28;2002-04-01;2003-11-18;4276,806846
80413;29;1;"S";"PRS";"PVE";"M";344,3923077;1988-06-10;2009-10-01;2016-02-23;169,0769231
80414;47;0;"S";"HGH";"RET";"F";219,2307692;2012-10-01;2001-12-28;2016-10-10;475,3846154
80415;55;12;"M";"HGH";"STE";"M";446,1538462;9999-10-01;9999-10-01;2005-05-20;158,4615385
80416;69;12;"M";"HGH";"RET";"M";310,7116923;1971-01-01;9999-10-01;2005-06-28;1580,769231
80417;27;1;"S";"HGH";"PVE";"M";269,2384615;1990-01-11;2015-08-20;2015-08-27;480,9760769
80418;47;12;"M";"HGH";"SFE";"F";232,8723077;1996-12-22;2007-04-09;2004-12-28;4005,367154
80419;45;0;"D";"BCR";"PVE";"F";204,7692308;1993-01-01;2008-01-01;2016-10-14;2307,692308
80420;63;11;"S";"HGH";"STE";"M";350,5769231;1974-05-01;1976-01-04;2005-11-03;154,4207692
80421;67;9;"W";"HGH";"RET";"F";271,1646154;1980-09-01;9999-10-01;2007-08-23;2805,865385
80422;59;13;"M";"BCR";"STE";"M";813,3461538;1989-05-01;1983-06-01;2003-10-01;2307,692308
80423;34;9;"M";"BCR";"PVE";"F";1158,215385;2012-01-01;2016-01-01;2008-06-26;13846,15385
80424;51;6;"M";"BCR";"PVE";"F";553,8461538;2010-03-01;2004-02-01;2011-04-20;277,2997692
80425;55;12;"M";"BCR";"PVE";"M";476,9230769;2006-10-01;2007-02-01;2005-05-16;709,7492308
80426;26;2;"S";"HGH";"PVE";"M";263,4856154;1991-04-29;2014-04-01;2014-10-06;2134,038462
80427;59;0;"M";"HGH";"STE";"F";172,2192308;2010-01-01;2006-01-01;2016-10-12;1035,602154
80428;39;1;"M";"HGH";"PVE";"M";238,4615385;2010-02-24;2015-11-01;2015-11-25;453
80429;66;9;"S";"HGH";"RET";"F";203,7733077;2008-06-01;9999-10-01;2008-05-20;4110
80430;66;7;"M";"HGH";"RET";"M";309,0124615;1986-06-22;9999-10-01;2009-09-15;796,315
80431;41;11;"M";"BCR";"STE";"F";273,1461538;1997-06-01;2002-12-16;2005-09-19;2900,711538
80432;32;0;"M";"BCR";"PVE";"F";1049,320077;2006-07-16;9999-10-01;2016-10-10;3076,923077
80433;31;4;"S";"HGH";"PVE";"M";227,5;1988-06-01;2012-02-01;2013-05-14;2307,692308
80434;43;11;"M";"HGH";"PVE";"M";333,3307692;1974-06-09;2015-06-08;2006-05-29;2307,692308
80435;42;3;"M";"HGH";"PVE";"F";176,9230769;2005-06-01;9999-10-01;2014-03-27;456,9476154
80436;40;6;"M";"HGH";"PVE";"M";1352,715385;2000-10-01;2003-10-04;2011-06-02;8461,538462
80437;32;12;"S";"HGH";"PVE";"F";291,2187692;1996-01-01;2004-12-15;2004-12-14;7055,197846
80438;29;4;"M";"HGH";"PVE";"M";230,7692308;2013-01-01;2014-01-06;2012-12-21;934,9848462
80439;63;10;"M";"HGH";"RET";"F";146,1103077;1999-01-01;9999-10-01;2006-11-04;2371,153846
80440;47;6;"M";"HGH";"STE";"M";553,8461538;2008-02-01;1991-09-15;2010-12-14;295,1346154
80441;44;4;"M";"HGH";"STE";"M";674,9384615;2010-07-01;1995-05-15;2012-12-17;969,4907692
80442;57;9;"S";"HGH";"STE";"F";390,5153846;2007-12-25;2011-05-16;2008-06-23;2307,692308
80443;50;0;"D";"HGH";"STE";"F";191,9230769;2010-02-02;1988-12-05;2016-10-11;1538,461538
80444;34;0;"S";"HGH";"PVE";"M";171,6923077;1997-01-01;2016-04-04;2016-10-10;565,158
80445;55;11;"D";"BCR";"STE";"M";445,4753846;1983-05-01;2010-12-15;2005-08-30;2307,692308
80446;51;12;"M";"HGH";"STE";"M";565,2157692;1969-01-01;1991-07-01;2005-05-12;6799,89
80447;73;0;"M";"HGH";"RET";"M";155,77;1944-08-10;9999-10-01;2016-10-10;1185,576923
80448;62;7;"W";"HGH";"RET";"F";162,6418462;2014-01-01;9999-10-01;2010-03-02;4347,115385
80449;34;2;"M";"HGH";"PVE";"M";285,5538462;1983-11-26;2014-04-11;2015-04-06;3452,007077
80450;25;4;"S";"HGH";"PVE";"M";225,7521538;1992-08-18;2013-05-20;2013-06-13;2804,550692
80451;63;9;"W";"HGH";"RET";"F";212,0538462;1980-12-31;9999-10-01;2007-11-16;2371,153846
80452;69;11;"M";"BCR";"RET";"M";383,8200769;1975-01-01;9999-10-01;2006-05-26;4505,192308
80453;50;13;"D";"BCR";"PVE";"M";278,5433846;1974-08-17;2014-11-15;2004-06-14;2493,548385
80454;58;11;"D";"BCR";"PVE";"F";2090,092308;2006-09-01;2006-03-01;2006-06-22;2307,692308
80455;51;12;"M";"BCR";"PVE";"M";196,4166923;1966-12-13;2014-05-01;2005-04-28;2428,336769
80456;60;0;"M";"HGH";"PVE";"M";213,8559231;1957-07-22;2013-06-06;2016-09-30;4615,384615
80457;49;12;"D";"HGH";"STE";"M";439,2076923;2011-03-01;1996-12-01;2005-06-27;2307,692308
80458;45;2;"M";"HGH";"PVE";"F";185,8452308;2000-01-01;2015-03-01;2014-11-13;2307,692308
80459;22;0;"S";"HGH";"PVE";"M";253,8461538;2015-02-24;2016-02-01;2016-10-13;276,2776923
80460;67;1;"W";"HGH";"RET";"F";226,182;1965-01-01;9999-10-01;2015-10-15;1192,236154
80461;51;3;"M";"HGH";"STE";"F";550,9923077;1980-01-01;1995-05-12;2013-11-23;2307,692308
80462;54;6;"D";"HGH";"STE";"F";311,1384615;1972-08-18;1995-08-22;2010-07-29;1076,923077
80463;24;2;"M";"BCR";"PVE";"F";261,5384615;2014-09-10;2013-02-01;2014-08-18;322,6752308
80464;68;4;"M";"HGH";"RET";"M";166,9851538;1978-08-01;9999-10-01;2012-10-31;1833,692308
80465;59;5;"M";"HGH";"PVE";"M";227,1692308;1958-08-02;2008-08-24;2012-06-08;6500
80466;29;10;"S";"BCR";"PVE";"F";654,3769231;1995-01-01;2014-11-24;2006-12-10;7692,307692
80467;61;10;"M";"HGH";"RET";"F";213,7532308;1980-01-01;9999-10-01;2007-01-09;6289,418385
80468;59;0;"M";"HGH";"PVE";"M";381,2033077;1979-04-21;2016-07-01;2016-10-10;84,85615385
80469;57;3;"M";"HGH";"RET";"F";151,4;1960-03-01;9999-10-01;2014-06-27;3083,881077
80470;55;9;"M";"HGH";"STE";"F";213,4230769;1989-05-01;2012-09-05;2008-03-31;4076,923077
80471;72;10;"M";"PRS";"RET";"F";267,7153846;1999-06-24;9999-10-01;2006-08-01;2924,423077
80472;39;12;"S";"BCR";"PVE";"M";773,2913846;1986-01-01;2016-09-01;2004-10-19;993,7996154
80473;34;5;"S";"BCR";"STE";"F";357,4646923;1983-09-30;2012-12-24;2011-07-19;891,2975385
80474;59;14;"M";"HGH";"STE";"M";363,7866923;1980-03-01;1983-07-25;2003-03-25;961,9520769
80475;36;9;"M";"HGH";"PVE";"M";368,1215385;2007-01-01;2008-02-14;2007-08-23;7964,934538
80476;60;12;"M";"BCR";"RET";"F";260,9199231;1980-04-01;9999-10-01;2004-09-03;2307,692308
80477;42;4;"S";"HGH";"PVE";"M";168,9763077;1975-11-28;2007-12-01;2013-05-14;4307,692308
80478;29;14;"M";"HGH";"PVE";"F";168,8098462;1988-07-09;2014-03-01;2003-03-05;2307,692308
80479;64;9;"M";"HGH";"PVE";"M";269,8873077;1953-11-27;2007-06-11;2007-07-09;4334,929846
80480;51;8;"M";"BCR";"STE";"F";388,4153846;1992-08-15;9999-10-01;2009-02-03;2307,692308
80481;59;10;"M";"HGH";"PVE";"M";327,535;1984-05-01;2012-02-20;2006-07-21;7153,846154
80482;63;5;"M";"HGH";"RET";"F";204,6625385;1989-01-01;9999-10-01;2012-01-20;3335,423077
80483;38;6;"S";"BCR";"PVE";"M";276,9230769;2013-08-14;2015-06-15;2011-06-22;3846,153846
80484;47;2;"M";"HGH";"PVE";"M";167,1013846;1970-12-23;2016-04-01;2014-12-02;813,1933077
80485;45;12;"M";"HGH";"SFE";"M";171,4538462;1995-06-15;2013-05-01;2005-06-16;2307,692308
80486;50;9;"M";"BCR";"STE";"M";867,7239231;2010-03-27;1998-05-11;2008-01-11;1805,289154
80487;68;6;"W";"HGH";"RET";"F";247,4030769;1966-06-01;1995-12-10;2010-09-22;2371,153846
80488;57;13;"S";"BCR";"STE";"F";499,6753077;2010-08-01;2004-06-01;2003-07-23;2307,692308
80489;58;12;"M";"BCR";"RET";"M";523,0408462;2008-12-08;9999-10-01;2005-03-29;1420,191231
80490;35;9;"S";"HGH";"PVE";"M";489,3066923;1982-02-11;2008-03-16;2007-10-23;3680,972769
80491;42;12;"M";"HGH";"PVE";"M";816,8507692;2008-08-22;2010-01-01;2005-02-16;9449,869385
80492;58;4;"S";"HGH";"RET";"F";174,1230769;2010-01-01;9999-10-01;2012-11-22;4347,115385
80493;28;2;"S";"HGH";"PVE";"F";372,9461538;1998-01-01;2014-08-01;2014-07-21;807,3685385
80494;54;1;"S";"HGH";"STE";"M";348,3586923;1963-07-24;1997-05-23;2016-02-10;4615,384615
80495;63;13;"M";"HGH";"RET";"F";446,9183077;1992-09-01;9999-10-01;2004-01-22;7903,846154
80496;66;13;"M";"HGH";"OTH";"M";491,6153077;2009-11-27;9999-10-01;2003-07-28;2371,153846
80497;57;11;"D";"BCR";"STE";"F";1259,050538;1990-08-01;2012-08-01;2005-09-17;8023,351077
80498;40;5;"D";"BCR";"STE";"F";217,9205385;1977-03-08;2004-09-06;2011-12-14;5039,427
